price,os,new,model_cpu,core,frequency_ghz,socket,ram_gb,ram_type,ram_ghz,model_gpu,vram_gb,storage_gb,mother_board,power_supply,estimation,link
6464,Windows 10 Pro,,Intel Core i3-2100,2,3100,,8 ГБ,DDR3,,Intel HD Graphics 2000,1 ГБ,,Intel H61 Express,240,,https://www.ozon.ru/product/acer-sistemnyy-blok-acer-veriton-sff-intel-core-i3-2100-ram-8-gb-ssd-240-gb-intel-hd-graphics-2000-1801977448/?at=lRt6NEJKOfVqJKWDco8AgmGf7xVKlAfW7D1PyHWmAGV9
26490,Windows 10 Pro,,Intel Core i3-3240,2,,,8 ГБ,DDR3,,NVIDIA GeForce GTX 1050 (2 Гб),2 ГБ,,Intel H61 Express,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i3-3240-ram-8-gb-ssd-128-gb-nvidia-geforce-2747294247/?at=DqtDlA2mjsEg5PK9S9VOwPJuV9VoLpuDj6gDPfN354LR
29906,,,Intel Core i3-6100,2,3.7,,16 ГБ,DDR4,,Intel HD Graphics 530,,480,Intel H110,300,,https://www.ozon.ru/product/robotcomp-sistemnyy-blok-sekretar-lite-mini-intel-core-i3-6100-ram-16-gb-ssd-480-gb-intel-1764805687/?at=GRt254xlWFyO45zRfGqy8nAsrXRBlDT1J7pqRhklNjE8
6376,Windows 10 Pro,,Intel Core i3-2100,2,3100,,8 ГБ,DDR3,,Intel HD Graphics 2000,1 ГБ,,Intel H61 Express,240,,https://www.ozon.ru/product/acer-sistemnyy-blok-acer-veriton-sff-intel-core-i3-2100-ram-8-gb-ssd-120-gb-intel-hd-graphics-2000-1801977549/?at=vQtrz8mgOTE1WYqwFlPYN3gcJA598BcJ3NZQYs8W9B40
10201,Windows 11 Pro,,Intel Core i3-3220,2,3.3,,8 ГБ,DDR3,,Intel HD Graphics,,,Intel H61 Express,400,,https://www.ozon.ru/product/sistemnyy-blok-inroeka-office-ofisnyy-intel-core-i3-3220-ram-8-gb-ssd-256-gb-intel-hd-graphics-3200735044/?at=oZt63YNGlfmvjP9RiZxgmO8cy0XxyKCrAAWMZuK5p1Wz
30951,Windows 10 Pro,,Intel Core i3-6100,2,3.7,,16 ГБ,DDR4,,Intel HD Graphics 530,,480,Intel H110,400,,https://www.ozon.ru/product/robotcomp-sistemnyy-blok-sekretar-lite-v2-white-intel-core-i3-6100-ram-16-gb-ssd-480-gb-intel-hd-1764805794/?at=16tLNGymncEnR5gwT2OKmYrC0jj2KkFQL13LAIjRWYzj
10556,Windows 10 Pro,,Intel Core i3-2100,2,3100,,16 ГБ,DDR3,,Intel HD Graphics 2000,1 ГБ,,Intel H61 Express,240,,https://www.ozon.ru/product/acer-sistemnyy-blok-acer-veriton-sff-intel-core-i3-2100-ram-16-gb-ssd-480-gb-intel-hd-graphics-2000-1801977449/?at=57twL9mKgckVPrWIEXROq3SwmO0qDuzPElZ0hwAxPWG
54956,Windows 10 Pro,,Intel Core i3-7100,2,,,32 ГБ,DDR4,,Intel HD Graphics 530,1 ГБ,,Intel H110,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i3-7100-ram-32-gb-ssd-2000-gb-intel-hd-graphics-530-windows-10-1489567641/?at=ywtA5ovW6uMpvMQkCpB3MzXSN2xDOgcr0P4jLc3PBG4K
25786,Windows 10 Pro,,Intel Core i3-3210,2,,,16 ГБ,DDR3,,NVIDIA GeForce GT 1030 (4 Гб),4 ГБ,,Intel H61 Express,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i3-3210-ram-16-gb-ssd-120-gb-nvidia-geforce-gt-1030-4-gb-windows-10-2634408141/?at=79tn1N56ESlELMWMuyOV67YI7LgKnmcz0AxqQiAG6oM1
47678,Windows 10 Pro,,Intel Core i3-6100,2,,,64 ГБ,DDR4,,Intel HD Graphics 530,1 ГБ,,Intel H110,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i3-6100-ram-64-gb-ssd-120-gb-intel-hd-graphics-530-windows-10-2641165172/?at=DqtDlA2mjsqRnGVZh3M65Y4U61mwRWs1yjNEzsjKAyn4
35810,Windows,,Intel Core i3-9100F,4,3.6,,8 ГБ,DDR4,,NVIDIA GeForce GT 210 (1 Гб),1 ГБ,240,Intel H110,450,,https://www.ozon.ru/product/treidcomputers-sistemnyy-blok-intel-core-i3-9100f-ram-8-gb-ssd-240-gb-nvidia-geforce-gt-210-1-gb-1940505613/?at=gpt4ZyXWPHE4516GuQ892mAu5nNwQlS5J1LNcXWZW05
20889,Windows 10 Pro,,Intel Core i3-2100,2,3100,,8 ГБ,DDR3,,Intel HD Graphics 2000,SMA,240,Intel,240,,https://www.ozon.ru/product/lenovo-sistemnyy-blok-kompyuter-lenovo-m79-intel-core-i3-2100-ram-8-gb-ssd-240-gb-intel-hd-graphics-3219722155/?at=z6tOoqlB8cJAnxmLtwzNV04hPE64q1U6nwAZDhKZJQZX
16184,Windows 10 Pro,,Intel Core i3-2120,2,,,8 ГБ,DDR3,,Intel HD Graphics 2000,1 ГБ,,Intel H61 Express,200,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i3-2120-ram-8-gb-ssd-240-gb-intel-hd-graphics-2000-windows-10-2665717507/?at=83tBpqVMOtoY443RI2omK0Jiz06x3BhvYyqxphMMV5v0
21245,Windows 10 Pro,,Intel Core i3-3240,2,,,8 ГБ,DDR3,,NVIDIA GeForce GT 610 (2 Гб),2 ГБ,,Intel H61 Express,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i3-3240-ram-8-gb-ssd-128-gb-nvidia-geforce-gt-610-2-gb-windows-10-3142306113/?at=qQtJjNArLc3g1AD8H2NK3vWSAjA7DZIZMMzYGsBmmlkA
17008,Windows 10 Pro,,Intel Core i3-4130,2,3.4,,16 ГБ,DDR3,,Intel HD Graphics,1 ГБ,,Intel H81 Express,400,,https://www.ozon.ru/product/sistemnyy-blok-intel-core-i3-4130-ram-16-gb-ssd-240-gb-intel-hd-graphics-windows-10-pro-chernyy-1680216503/?at=ywtA5ovW6uvP5LDnCNlAODvIP80El0Un6YjXwu8jPLE3
27976,Windows 10 Pro,,Intel Core i3-6100,2,,,32 ГБ,DDR4,,Intel HD Graphics 530,1 ГБ,,Intel H110,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i3-6100-ram-32-gb-ssd-120-gb-intel-hd-graphics-530-windows-10-2641162495/?at=J8tgEwGzpIDpJ7lRiAEOnv9CW4LX7wTp9N8nDFwkoNrJ
15898,Windows 10 Pro,,Intel Core i3-3240,2,3.3,,8 ГБ,DDR3,,NVIDIA GeForce GT 710 (2 Гб),2 ГБ,128,Intel H61 Express,500,,https://www.ozon.ru/product/ankon-sistemnyy-blok-v1-intel-core-i3-3240-ram-8-gb-ssd-128-gb-nvidia-geforce-gt-710-2-gb-windows-970047134/?at=nRtrND0LlTRWJPzIWz9o40TXB2X4OHYgzAgqFrKPjZ2
18467,Windows 10 Pro,,Intel Core i3-3220,2,,,4 ГБ,DDR3,,Intel HD Graphics 2000,2 ГБ,,Intel H61 Express,450,,https://www.ozon.ru/product/risteq-sistemnyy-blok-kompyuter-dlya-raboty-i-doma-hi-office-v1-wifi-intel-core-i3-3220-ram-4-gb-ssd-3143062071/?at=J8tgEwGzpIvxEl64cPoN224cAkjWE8f1Zy2Z2iMYmzLV
23447,Windows,,Intel Core i3-3220,2,3.3,,16 ГБ,DDR3,,Intel HD Graphics 2500,1 ГБ,480,Intel H61 Express,350,,https://www.ozon.ru/product/backspace-sistemnyy-blok-ofisnyy-intel-core-i3-3220-ram-16-gb-ssd-480-gb-intel-hd-graphics-2500-1271846856/?at=ywtA5ovW6uAV5GkpFoPx8yNUR3VzLFpVQ6p8imloBr4
17928,Windows 10 Pro,,Intel Core i3-3240,2,,,8 ГБ,DDR3,,Intel HD Graphics 2500,1 ГБ,,Intel H61 Express,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i3-3240-ram-8-gb-ssd-480-gb-intel-hd-graphics-2500-windows-10-2634405551/?at=z6tOoqlB8cx8zAgrSrALMB9CPgg55XTvjvMDjfLLYyvw
38194,Windows,,Intel Core i3-9100F,4,3.6,,8 ГБ,DDR4,,NVIDIA GeForce GT 210 (1 Гб),1 ГБ,480,Intel H310,450,,https://www.ozon.ru/product/treidcomputers-sistemnyy-blok-intel-core-i3-9100f-ram-8-gb-ssd-480-gb-nvidia-geforce-gt-210-1-gb-1940505510/?at=WPtNmq7YzIo0yQmEiBjvkNyf8gqOOMI7ql78rsRMmNy0
35564,Windows 10 Pro,,Intel Core i3-6100,2,,,32 ГБ,DDR4,,NVIDIA GeForce GT 730 (2 Гб),2 ГБ,,Intel H110,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i3-6100-ram-32-gb-ssd-128-gb-nvidia-geforce-gt-730-2-gb-windows-10-3142305032/?at=NOtwm3KxVc7mE9OPsMrvvpEFy0j4q0Ij5kk1WIJjm3E6
23658,Без ОС,,AMD Ryzen 3 3200G,4,3.6,,8 ГБ,DDR4,,AMD Radeon Vega 3,,,AMD A520,,,https://www.ozon.ru/product/cityline-sistemnyy-blok-a3760-amd-ryzen-3-3200g-ram-8-gb-ssd-256-gb-amd-radeon-vega-3-bez-os-cl-3229518933/?at=z6tOoqlB8cK4O7xWS5k7X9TvoMPzLUJOg4D4srWnvAn
17512,Windows 10 Pro,,Intel Core i3-7100,2,,,8 ГБ,DDR4,,Intel HD Graphics 530,1 ГБ,,Intel H110,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i3-7100-ram-8-gb-ssd-120-gb-intel-hd-graphics-530-windows-10-1489578773/?at=K8tZ5Wgw8C8N6oYJugDQxvXuQYwxoZcoEx0AktOY07kq
4382,Windows,,Intel Core i3-4150,2,3.4,,4 ГБ,DDR3,,NVIDIA GeForce GT 610 (1 Гб),,,,,,https://www.ozon.ru/product/lenovo-sistemnyy-blok-m73-sff-intel-core-i3-4150-ram-4-gb-hdd-500-gb-nvidia-geforce-gt-610-1-gb-2997643284/?at=16tLNGymncyjXz7OFWkKxJvuXBAYVrhzr4vZgUyjjW5p
17170,Windows 10 Pro,,Intel Core i3-2120,2,,,8 ГБ,DDR3,,Intel HD Graphics 2000,1 ГБ,,Intel H61 Express,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i3-2120-ram-8-gb-ssd-240-gb-intel-hd-graphics-2000-windows-10-2634401211/?at=K8tZ5Wgw8CQMQ0G9i9JNK8vsE8XW21hyqvOOVSrmZVrY
15594,Windows 10 Pro,,Intel Core i3-2100,2,3.1,,8 ГБ,DDR3,,Intel HD Graphics 2000,,,,,,https://www.ozon.ru/product/sistemnyy-blok-intel-core-i3-2100-ram-8-gb-ssd-240-gb-intel-hd-graphics-2000-windows-10-pro-chernyy-2515910829/?at=36tWzK1M7uGAoM3tY8LJzNcPmL724F0q9BDpCV4LRLV
30119,Windows 10 Pro,,Intel Core i3-2130,2,,,8 ГБ,DDR3,,AMD Radeon RX 560 (4 Гб),4 ГБ,,Intel H61 Express,450,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i3-2130-ram-8-gb-ssd-120-gb-amd-radeon-rx-560-4-gb-windows-10-2634403961/?at=ywtA5ovW6u5NBWWUlxyzyoSWqAgLLSpy212mIGp328G
22714,Windows 10 Pro,,Intel Core i3-2100,2,,,8 ГБ,DDR3,,NVIDIA GeForce GT 210 (1 Гб),1 ГБ,,Intel H61 Express,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i3-2100-ram-8-gb-ssd-256-gb-nvidia-geforce-gt-210-2747295424/?at=nRtrND0LlTvQQn6YuGm4BzxFrkqXZAIovZ5NxHl2G5vQ
14060,Windows 10 Pro,,Intel Core i3-2130,2,,,8 ГБ,DDR3,,Intel HD Graphics 2000,,,Intel H61 Express,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i3-2130-ram-8-gb-ssd-120-gb-intel-hd-graphics-2000-windows-10-2634402032/?at=pZtp3orLQCxW2QokcAOQvvWFoWg9mYfA7XWG1U5RKpjJ
11046,Windows 10 Pro,,Intel Core i3-2100,2,3.1,,8 ГБ,DDR3,,Intel HD Graphics 2000,,120,Intel H61 Express,400,,https://www.ozon.ru/product/sistemnyy-blok-oneoffice-intel-core-i3-2100-ram-8-gb-ssd-120-gb-intel-hd-graphics-2000-windows-10-1563354449/?at=k2tozBV0YcDMp9WzF0ZX4yVSrAPyk2FYJG9y5fMylwlp
21098,Windows 10 Pro,,Intel Core i3-3240,2,3.4,,16 ГБ,DDR3,,NVIDIA GeForce GT 710 (2 Гб),2 ГБ,128,,,,https://www.ozon.ru/product/ankon-sistemnyy-blok-v1-intel-core-i3-3240-ram-16-gb-ssd-128-gb-nvidia-geforce-gt-710-2-gb-969235857/?at=vQtrz8mgOTyQ0V7nfw2AnokHVYOVjKFRpyP6ofDvQErK
12629,Windows 10 Pro,,Intel Core i3-3240,2,3400,,8 ГБ,DDR3,,Intel HD Graphics 2500,2 ГБ,120,Intel H61 Express,400,,https://www.ozon.ru/product/gsm-sistemnyy-blok-intel-core-i3-3240-ram-8-gb-ssd-120-gb-intel-hd-graphics-2500-bez-os-chernyy-2425534336/?at=k2tozBV0YcxYLDpKi0PqwgLIz3PpzqtgWml1DhEzJLXx
21081,Windows 10 Pro,,Intel Core i3-2120,2,,,8 ГБ,DDR3,,NVIDIA GeForce GT 210 (1 Гб),1 ГБ,,Intel H61 Express,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i3-2120-ram-8-gb-ssd-128-gb-nvidia-geforce-gt-210-1-gb-windows-10-3142304510/?at=36tWzK1M7uqj75LDS9VmLpgc0wPBBLUOAZzLPU3Q408G
16666,Windows 10 Pro,,Intel Core i3-3220,2,,,4 ГБ,DDR3,,Intel HD Graphics 2000,2 ГБ,,Intel H61 Express,450,,https://www.ozon.ru/product/risteq-sistemnyy-blok-kompyuter-dlya-raboty-i-doma-hi-office-v1-wifi-intel-core-i3-3220-ram-4-gb-ssd-3143062453/?at=MZtv43K8xc4AnzB2TlVyQEjS6R5G7qhER4k69flPYBz0
15574,Windows 10 Pro,,Intel Core i3-3220,2,,,16 ГБ,DDR3,,Intel HD Graphics 2000,1 ГБ,,Intel H61 Express,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i3-3220-ram-16-gb-ssd-120-gb-intel-hd-graphics-2000-windows-10-1489580711/?at=r2t4lZKjwHjkANEZFoRNpljUvkQYAluQoKr1OC189lYG
52110,Windows 10 Pro,,Intel Core i3-7100,2,,,16 ГБ,DDR4,,NVIDIA GeForce RTX 3050 (6 Гб),6 ГБ,,Intel H110,450,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i3-7100-ram-16-gb-ssd-128-gb-nvidia-geforce-2747330988/?at=jYtZQmLJlCgyyBpNtOvw4MqFMP2KQ4IzZmY6QHLVARr6
17333,Windows 10 Pro,,Intel Core i3-3220,2,,,8 ГБ,DDR3,,Intel HD Graphics 2000,1 ГБ,,Intel H61 Express,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i3-3220-ram-8-gb-ssd-240-gb-intel-hd-graphics-2000-windows-10-1489578314/?at=lRt6NEJKOfADVrvri4Y5BGYFwy8vAlijBA0MGF62wkVp
13041,Windows 11 Pro,,AMD Ryzen 3 2200G,4,3.6,,8 ГБ,DDR4,,AMD Radeon Vega 8,2 ГБ,128,AMD B450,300,,https://www.ozon.ru/product/sistemnyy-blok-amd-ryzen-3-2200g-ram-8-gb-ssd-128-gb-amd-radeon-vega-8-windows-11-pro-3244949813/?at=83tBpqVMOtYGLP2ATAg9yZAso7KoWyUyEWVZoUOAR9oK
25505,Windows 10 Pro,,Intel Core i3-4150,2,,,8 ГБ,DDR3,,AMD Radeon RX 550 (2 Гб),2 ГБ,,Intel H81 Express,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i3-4150-ram-8-gb-ssd-128-gb-amd-radeon-rx-550-2747305668/?at=46tRK5NWYFq8y2EET3vOx0TA5MlZQTLZxOlQixPpZGA
25376,Windows 10 Pro,,Intel Core i3-4150,2,,,16 ГБ,DDR3,,Intel HD Graphics 4400,1 ГБ,,Intel H81 Express,200,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i3-4150-ram-16-gb-ssd-980-gb-intel-hd-graphics-4400-windows-10-2665721090/?at=oZt63YNGlfBzxZMMUEm8RWJCpYj29YtR72zZpfQjqDz2
27311,Windows 10 Pro,,Intel Core i3-4160,2,,,8 ГБ,DDR3,,NVIDIA GeForce GTX 1050 Ti (4 Гб),4 ГБ,,Intel H81 Express,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i3-4160-ram-8-gb-ssd-128-gb-nvidia-geforce-gtx-2747289716/?at=gpt4ZyXWPH5j13Q8sQv4jXECPl8wXAUopwoJBhm7B5VO
32370,Windows 10 Pro,,Intel Core i3-2100,2,,,16 ГБ,DDR3,,NVIDIA GeForce GT 210 (1 Гб),1 ГБ,,Intel H61 Express,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i3-2100-ram-16-gb-ssd-1000-gb-nvidia-geforce-gt-210-1-gb-windows-10-3142306287/?at=GRt254xlWFMv7roKSAYAK26cpM2XgzCmyEApjCkJ0Ly7
26469,Windows 10 Pro,,Intel Core i5-4460,4,3.2,,8 ГБ,DDR3,,Intel HD Graphics 4600,SMA,480,Intel,500,,https://www.ozon.ru/product/robotcomp-sistemnyy-blok-proton-biznes-v2-white-intel-core-i5-4460-ram-8-gb-ssd-480-gb-intel-1794833309/?at=vQtrz8mgOTAx6ryouzj7B58iJyL4YRCyVZQn5UpOWvAZ
11792,Windows 10 Pro,,Intel Core i5-2300,4,3100,,16 ГБ,DDR3,,Intel HD Graphics 2000,SMA,240,Intel H61 Express,240,,https://www.ozon.ru/product/lenovo-sistemnyy-blok-intel-core-i5-2300-ram-16-gb-ssd-240-gb-intel-hd-graphics-2000-windows-10-3006866731/?at=79tn1N56ESXJrD8KcL9yJVBHRB0mVKToL2lDmFP7Poxj
9831,Windows 10 Pro,,Intel Core i5-2300,4,3100,,8 ГБ,DDR3,,Intel HD Graphics 2000,SMA,240,Intel H61 Express,240,,https://www.ozon.ru/product/lenovo-sistemnyy-blok-intel-core-i5-2300-ram-8-gb-ssd-240-gb-intel-hd-graphics-2000-windows-10-3006867200/?at=36tWzK1M7uOWgY49SmAzNR0TQq3wZ8uDPnXANsG7wDqM
10965,Windows 10 Pro,,Intel Core i5-2300,4,3100,,16 ГБ,DDR3,,Intel HD Graphics 2000,SMA,120,Intel H61 Express,240,,https://www.ozon.ru/product/lenovo-sistemnyy-blok-intel-core-i5-2300-ram-16-gb-ssd-120-gb-intel-hd-graphics-2000-windows-10-3006865836/?at=ywtA5ovW6uqXK7qNHAKE3qMiRx37YRfrEJXlrfLGAoLq
26274,,,Intel Core i5-4460,,,,16 ГБ,"DDR3, DDR3L",,AMD Radeon RX 580 (8 Гб),8 ГБ,620,,,,https://www.ozon.ru/product/sistemnyy-blok-intel-core-i5-4460-ram-16-gb-ssd-120-gb-hdd-500-gb-amd-radeon-rx-580-8-gb-chernyy-3333853488/?at=vQtrz8mgOTz0ZqXhA9W460uQBGVkXiJ4L5LvsMW6OWV
40256,Windows 10 Pro,,Intel Core i5-6500,4,3.2,,16 ГБ,DDR4,,Intel HD Graphics 530,SMA,512,Intel H110,450,,https://www.ozon.ru/product/auroralabs-sistemnyy-blok-intel-core-i5-6500-ram-16-gb-ssd-512-gb-intel-hd-graphics-530-windows-1197956573/?at=36tWzK1M7uQNMjEWFLVJDxDFxW8m9zS8mKlR9h06mpvL
27708,Windows 10 Pro,,Intel Core i5-3470,4,3.2,,16 ГБ,DDR3,,Intel HD Graphics 2500,,512,"Intel H61 Express, Intel B75 Express",450,,https://www.ozon.ru/product/auroralabs-sistemnyy-blok-intel-core-i5-3470-ram-16-gb-ssd-512-gb-intel-hd-graphics-2500-windows-1117557199/?at=MZtv43K8xcQqK9RNSD9pGZ3fGWz2Nu9qnx05hJYqoVo
33123,Windows 10 Pro,,Intel Core i5-8400,6,4000,,16 ГБ,DDR4,,Intel HD Graphics,2 ГБ,480,Intel H310,450,,https://www.ozon.ru/product/sistemnyy-blok-kompyuter-pk-intel-core-i5-8400-ram-16-gb-ssd-480-gb-intel-hd-graphics-windows-10-3006865764/?at=XQtkoKvNBF2wNKxjcBpzoLEtWoxJ1xuR1JPzkhQyVyov
19262,Windows 10 Pro,,Intel Core i5-3470,4,3200,,16 ГБ,DDR3,,Intel HD Graphics,1 ГБ,480,Intel H81 Express,450,,https://www.ozon.ru/product/sistemnyy-blok-kompyuter-pk-intel-core-i5-3470-ram-16-gb-ssd-480-gb-intel-hd-graphics-windows-10-3006867197/?at=MZtv43K8xc4xBw8jcR27VORHQ710oDTWRzgAVirRxJxp
42731,Windows 11 Pro,,Intel Core i5-8500,6,3,,16 ГБ,DDR4,,Intel HD Graphics 630,SMA,512,Intel H310,450,,https://www.ozon.ru/product/auroralabs-sistemnyy-blok-intel-core-i5-8500-ram-16-gb-ssd-512-gb-intel-hd-graphics-630-windows-1947102785/?at=08tYwBOWJcp9N9YPcEY6Op0czNNJPMiN2vXMru4A00JR
17092,Windows 10 Pro,,Intel Core i5-2400,4,3400,,16 ГБ,DDR3,,Intel HD Graphics,1 ГБ,240,Intel H81 Express,450,,https://www.ozon.ru/product/sistemnyy-blok-kompyuter-pk-intel-core-i5-2400-ram-16-gb-ssd-240-gb-intel-hd-graphics-windows-10-3123495382/?at=vQtrz8mgOTg8XrmGHy5RJvyUZvZqkJS5PnWg3SB7w5oO
78764,Windows 10 Pro,,AMD Ryzen 5 2600,6,3.4,,16 ГБ,DDR4,,NVIDIA GeForce RTX 3050 (8 Гб),8 ГБ,512,AMD A320,600,,https://www.ozon.ru/product/kompovoy-sistemnyy-blok-igrovoy-kompyuter-r5-2600-amd-ryzen-5-2600-ram-16-gb-ssd-512-gb-1658447359/?at=w0tg3xMQ0IyKgDplCgxL3YGS26pLlnHlN0RA9t88kpR2
30942,Windows 10 Pro,,Intel Core i5-4590,4,,,16 ГБ,DDR3,,NVIDIA GeForce GTX 1050 Ti (4 Гб),4 ГБ,,Intel H81 Express,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i5-4590-ram-16-gb-ssd-128-gb-nvidia-geforce-gtx-1050-ti-4-gb-925624098/?at=gpt4ZyXWPHAGWPYqtZ06AgzUJJBnkMsy3VVnYhA3krPJ
39569,Windows 10 Pro,,Intel Core i5-3450,4,,,8 ГБ,DDR3,,NVIDIA GeForce GTX 1660 SUPER (6 Гб),6 ГБ,,Intel H61 Express,450,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i5-3450-ram-8-gb-ssd-256-gb-nvidia-geforce-gtx-1660-super-6-gb-2923697708/?at=16tLNGymncYmqyAXcZE65QxHMAqW4vtvOYZN3SGGVQ5R
40054,Windows 10 Pro,,AMD Ryzen 5 1600,6,,,8 ГБ,DDR4,,AMD Radeon RX 580 (8 Гб),8 ГБ,,AMD A320,450,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-amd-ryzen-5-1600-ram-8-gb-ssd-128-gb-amd-radeon-rx-580-8-gb-2747345791/?at=pZtp3orLQCPqLnDGuzgDOOLSEZWJ5OCVVmyx6hPKkp86
37770,Windows 10 Pro,,Intel Core i5-4570,4,,,8 ГБ,DDR3,,AMD Radeon RX 580 (8 Гб),8 ГБ,,Intel H81 Express,450,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i5-4570-ram-8-gb-ssd-512-gb-amd-radeon-rx-580-1403462895/?at=VvtzoyrK0FEA7PRBfm7M28ZI8LkW47I4OYMJ3iBEVvYm
28377,Windows 10 Pro,,Intel Core i5-2300,4,,,8 ГБ,DDR3,,NVIDIA GeForce GTX 1050 Ti (4 Гб),4 ГБ,,Intel H61 Express,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i5-2300-ram-8-gb-ssd-256-gb-nvidia-geforce-gtx-2747319754/?at=46tRK5NWYFqL5OPqIE9DJKBfMMNqkrhEoQJB8F9JXNRy
28014,Windows 10 Pro,,AMD Ryzen 5 1600,6,,,8 ГБ,DDR4,,AMD Radeon RX 550 (4 Гб),4 ГБ,,AMD A320,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-amd-ryzen-5-1600-ram-8-gb-ssd-120-gb-amd-radeon-rx-550-4-gb-windows-10-2641207308/?at=lRt6NEJKOfVrNrEmFYykE5Xi5jKn8Zuj4R640uw0o17B
52355,Windows 10 Pro,,Intel Core i5-9400F,6,,,16 ГБ,DDR4,,AMD Radeon RX 5600 XT (6 Гб),6 ГБ,,Intel H110,450,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i5-9400f-ram-16-gb-ssd-512-gb-amd-radeon-rx-2747293905/?at=ywtA5ovW6uQkyggpSmg18DwCw8WgYmSn07B5Nh45mjVY
35181,Windows 10 Pro,,Intel Core i5-9400,6,,,16 ГБ,DDR4,,NVIDIA GeForce GTX 1050 Ti (4 Гб),4 ГБ,,Intel H110,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-intel-core-i5-9400-ram-16-gb-ssd-120-gb-nvidia-geforce-gtx-1050-ti-4-gb-2641191082/?at=pZtp3orLQCXErvMYigAvZJqtx7Mk5KcPDwOX8SPEZrQq
41296,Windows 10 Pro,,Intel Core i5-8400,6,,,16 ГБ,DDR4,,NVIDIA GeForce GTX 1050 (2 Гб),2 ГБ,,Intel H110,350,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i5-8400-ram-16-gb-ssd-512-gb-nvidia-geforce-1863446566/?at=46tRK5NWYF8X24KZUwO4YyNuEPyL9yTr3RBNZc8gKy50
38048,Windows 10 Pro,,Intel Core i5-4430,4,,,8 ГБ,DDR3,,NVIDIA GeForce GTX 1650 SUPER (4 Гб),4 ГБ,,Intel H81 Express,450,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i5-4430-ram-8-gb-ssd-128-gb-nvidia-geforce-gtx-1202786456/?at=PjtJEXYmvcV4Gzw2iLrGBnQfB74lA7HpxOjLkt4qO9yX
40907,Windows 10 Pro,,Intel Core i5-4570,4,,,8 ГБ,DDR3,,NVIDIA GeForce GTX 1660 (6 Гб),6 ГБ,,Intel H81 Express,450,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i5-4570-ram-8-gb-ssd-256-gb-nvidia-geforce-2747317231/?at=K8tZ5Wgw8CQXw3l7U919R1YCQgjqwpCzG6VPGikmDDVl
31217,Windows 10 Pro,,Intel Core i5-4570,4,,,16 ГБ,DDR3,,NVIDIA GeForce GTX 1050 Ti (4 Гб),4 ГБ,,Intel H81 Express,450,,https://www.ozon.ru/product/yukoms-sistemnyy-blok-igrovoy-kompyuter-intel-core-i5-4570-ram-16-gb-ssd-256-gb-nvidia-geforce-gtx-1282791376/?at=oZt63YNGlfk9N0JImy5EDVh6NBPjXi3Gy3q1s7r1XRk
